"PLZ";"Abholdatum"
8046;"Fr, 7. August 2015"
8046;"Fr, 14. August 2015"
8046;"Fr, 21. August 2015"
8046;"Fr, 28. August 2015"
8046;"Fr, 4. September 2015"
8046;"Fr, 11. September 2015"
8046;"Fr, 18. September 2015"
8046;"Fr, 25. September 2015"
8046;"Fr, 2. Oktober 2015"
8046;"Fr, 9. Oktober 2015"
8046;"Fr, 16. Oktober 2015"
8046;"Fr, 23. Oktober 2015"
8046;"Fr, 30. Oktober 2015"
8046;"Fr, 6. November 2015"
8046;"Fr, 13. November 2015"
8046;"Fr, 20. November 2015"
8046;"Fr, 27. November 2015"
8046;"Fr, 4. Dezember 2015"
8046;"Fr, 11. Dezember 2015"
8046;"Fr, 25. Dezember 2015"
8046;"Mo, 28. Dezember 2015"
8047;"Do, 8. Januar 2015"
8047;"Do, 22. Januar 2015"
8047;"Do, 5. Februar 2015"
8047;"Do, 19. Februar 2015"
8047;"Do, 5. März 2015"
8047;"Do, 19. März 2015"
8047;"Do, 26. März 2015"
8047;"Do, 2. April 2015"
8047;"Do, 9. April 2015"
8047;"Do, 16. April 2015"
8047;"Do, 23. April 2015"
8047;"Do, 30. April 2015"
8047;"Do, 7. Mai 2015"
8047;"Sa, 16. Mai 2015"
8047;"Do, 21. Mai 2015"
8047;"Do, 28. Mai 2015"
8047;"Do, 4. Juni 2015"
8047;"Do, 11. Juni 2015"
8047;"Do, 18. Juni 2015"
8047;"Do, 25. Juni 2015"
8047;"Do, 2. Juli 2015"
8047;"Do, 9. Juli 2015"
8047;"Do, 16. Juli 2015"
8047;"Do, 23. Juli 2015"
8047;"Do, 30. Juli 2015"
8047;"Do, 6. August 2015"
8047;"Do, 13. August 2015"
8047;"Do, 20. August 2015"
8047;"Do, 27. August 2015"
8047;"Do, 3. September 2015"
8047;"Do, 10. September 2015"
8047;"Do, 17. September 2015"
8047;"Do, 24. September 2015"
8047;"Do, 1. Oktober 2015"
8047;"Do, 8. Oktober 2015"
8047;"Do, 15. Oktober 2015"
8047;"Do, 22. Oktober 2015"
8047;"Do, 29. Oktober 2015"
8047;"Do, 5. November 2015"
8047;"Do, 12. November 2015"
8047;"Do, 19. November 2015"
8047;"Do, 26. November 2015"
8047;"Do, 3. Dezember 2015"
8047;"Do, 10. Dezember 2015"
8047;"Do, 24. Dezember 2015"
8048;"Do, 8. Januar 2015"
8048;"Do, 22. Januar 2015"
8048;"Do, 5. Februar 2015"
8048;"Do, 19. Februar 2015"
8048;"Do, 5. März 2015"
8048;"Do, 19. März 2015"
8048;"Do, 26. März 2015"
8048;"Do, 2. April 2015"
8048;"Do, 9. April 2015"
8048;"Do, 16. April 2015"
8048;"Do, 23. April 2015"
8048;"Do, 30. April 2015"
8048;"Do, 7. Mai 2015"
8048;"Sa, 16. Mai 2015"
8048;"Do, 21. Mai 2015"
8048;"Do, 28. Mai 2015"
8048;"Do, 4. Juni 2015"
8048;"Do, 11. Juni 2015"
8048;"Do, 18. Juni 2015"
8048;"Do, 25. Juni 2015"
8048;"Do, 2. Juli 2015"
8048;"Do, 9. Juli 2015"
8048;"Do, 16. Juli 2015"
8048;"Do, 23. Juli 2015"
8048;"Do, 30. Juli 2015"
8048;"Do, 6. August 2015"
8048;"Do, 13. August 2015"
8048;"Do, 20. August 2015"
8048;"Do, 27. August 2015"
8048;"Do, 3. September 2015"
8048;"Do, 10. September 2015"
8048;"Do, 17. September 2015"
8048;"Do, 24. September 2015"
8048;"Do, 1. Oktober 2015"
8048;"Do, 8. Oktober 2015"
8048;"Do, 15. Oktober 2015"
8048;"Do, 22. Oktober 2015"
8048;"Do, 29. Oktober 2015"
8048;"Do, 5. November 2015"
8048;"Do, 12. November 2015"
8048;"Do, 19. November 2015"
8048;"Do, 26. November 2015"
8048;"Do, 3. Dezember 2015"
8048;"Do, 10. Dezember 2015"
8048;"Do, 24. Dezember 2015"
8049;"Do, 8. Januar 2015"
8049;"Do, 22. Januar 2015"
8049;"Do, 5. Februar 2015"
8049;"Do, 19. Februar 2015"
8049;"Do, 5. März 2015"
8049;"Do, 19. März 2015"
8049;"Do, 26. März 2015"
8049;"Do, 2. April 2015"
8049;"Do, 9. April 2015"
8049;"Do, 16. April 2015"
8049;"Do, 23. April 2015"
8049;"Do, 30. April 2015"
8049;"Do, 7. Mai 2015"
8049;"Sa, 16. Mai 2015"
8049;"Do, 21. Mai 2015"
8049;"Do, 28. Mai 2015"
8049;"Do, 4. Juni 2015"
8049;"Do, 11. Juni 2015"
8049;"Do, 18. Juni 2015"
8049;"Do, 25. Juni 2015"
8049;"Do, 2. Juli 2015"
8049;"Do, 9. Juli 2015"
8049;"Do, 16. Juli 2015"
8049;"Do, 23. Juli 2015"
8049;"Do, 30. Juli 2015"
8049;"Do, 6. August 2015"
