gemeinde,gebiets_id,gebietsbezeichnung,sammlung,sammlung_id,datum,startzeitpunkt,zeit,titel,strasse,pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2022-01-17,2022-01-17T07:00:00+01:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2021.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2022-01-24,2022-01-24T07:00:00+01:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2021.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2022-02-21,2022-02-21T07:00:00+01:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2021.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2022-02-21,2022-02-21T07:00:00+01:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2021.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2022-02-28,2022-02-28T07:00:00+01:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2021.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2022-02-28,2022-02-28T07:00:00+01:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2021.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2022-05-23,2022-05-23T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2021.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2022-05-23,2022-05-23T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2021.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2022-06-07,2022-06-07T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2021.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2022-06-20,2022-06-20T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2021.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2022-06-27,2022-06-27T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2021.pdf
St. Gallen,F,St.Georgen/Notkersegg,Kehricht,F-Kehricht,2021-07-07,2021-07-07T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Berneggstrasse;Brunnenbergstrasse;Dreilindenhang;Etzelbüntstrasse;Falkenburgstrasse;Gotthardweg;Gotthelfstrasse;Hafnerstrasse;Hallwilstrasse;Hardungstrasse;Mühlenstrasse;Oberbrandstrasse;Rütistrasse;Scheitlinsbüchelweg;Sonderstrasse;Speicherstrasse;Spiltrücklistrasse;Tetznerstrasse;Wildeggstrasse;Bitzistrasse;Brandstrasse;Buchsteig;Demutstrasse;Flüelistrasse;Gottfried-Keller-Strasse;Hasenwäldliweg;Herbrigstrasse;Kammelenbergstrasse;Kreuzhofweg;Meienbergstrasse;Melonenstrasse;Möslenstrasse;Mühlensteg;Mühlentreppe;Obere Wildeggstrasse;Ringelbergstrasse;Rotachstrasse;Schochengasse;Sonderweg;Stueleggweg;Teufener Strasse 1-88;Wassergasse;Wiesenstrasse;Felsenstrasse;Fluhstrasse;Folchartstrasse;Georgshof;Haldenhof;Haldenstrasse;Harfenbergstrasse;Hebelstrasse;Huebstrasse;Klusstrasse;Leestrasse;Mühlenweg;St.Georgen-Strasse;Wenigerstrasse;Wiesenweg;Bachweidstrasse;Bubenbergstrasse;Buchstrasse;Geissbüelweg;Hörlenweg;Kachelweg;Kronbergstrasse;Obere Mühlentreppe;Schäflisbergstrasse;Schokoladenweg;Weiherweidstrasse;Wiesenweidstrasse;Beckenhaldenstrasse;Biserhofstrasse;Dreilindenstrasse;Gellertstrasse;Gessnerstrasse;Gesstreppe;Hallwilweg;Jahnstrasse;Kapellenstrasse;Lochstrasse;Obere Felsenstrasse;Ringelbergweg;Schmidweidliweg;Schneebergstrasse;Tutilostrasse;Wallstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_F_2021.pdf
St. Gallen,F,St.Georgen/Notkersegg,Karton,F-Karton,2021-08-09,2021-08-09T08:00:00+02:00,ab 8.00 Uhr,Kartonsammlung ab 8.00 Uhr,Berneggstrasse;Brunnenbergstrasse;Dreilindenhang;Etzelbüntstrasse;Falkenburgstrasse;Gotthardweg;Gotthelfstrasse;Hafnerstrasse;Hallwilstrasse;Hardungstrasse;Mühlenstrasse;Oberbrandstrasse;Rütistrasse;Scheitlinsbüchelweg;Sonderstrasse;Speicherstrasse;Spiltrücklistrasse;Tetznerstrasse;Wildeggstrasse;Bitzistrasse;Brandstrasse;Buchsteig;Demutstrasse;Flüelistrasse;Gottfried-Keller-Strasse;Hasenwäldliweg;Herbrigstrasse;Kammelenbergstrasse;Kreuzhofweg;Meienbergstrasse;Melonenstrasse;Möslenstrasse;Mühlensteg;Mühlentreppe;Obere Wildeggstrasse;Ringelbergstrasse;Rotachstrasse;Schochengasse;Sonderweg;Stueleggweg;Teufener Strasse 1-88;Wassergasse;Wiesenstrasse;Felsenstrasse;Fluhstrasse;Folchartstrasse;Georgshof;Haldenhof;Haldenstrasse;Harfenbergstrasse;Hebelstrasse;Huebstrasse;Klusstrasse;Leestrasse;Mühlenweg;St.Georgen-Strasse;Wenigerstrasse;Wiesenweg;Bachweidstrasse;Bubenbergstrasse;Buchstrasse;Geissbüelweg;Hörlenweg;Kachelweg;Kronbergstrasse;Obere Mühlentreppe;Schäflisbergstrasse;Schokoladenweg;Weiherweidstrasse;Wiesenweidstrasse;Beckenhaldenstrasse;Biserhofstrasse;Dreilindenstrasse;Gellertstrasse;Gessnerstrasse;Gesstreppe;Hallwilweg;Jahnstrasse;Kapellenstrasse;Lochstrasse;Obere Felsenstrasse;Ringelbergweg;Schmidweidliweg;Schneebergstrasse;Tutilostrasse;Wallstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_F_2021.pdf
St. Gallen,F,St.Georgen/Notkersegg,Kehricht,F-Kehricht,2021-07-14,2021-07-14T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Berneggstrasse;Brunnenbergstrasse;Dreilindenhang;Etzelbüntstrasse;Falkenburgstrasse;Gotthardweg;Gotthelfstrasse;Hafnerstrasse;Hallwilstrasse;Hardungstrasse;Mühlenstrasse;Oberbrandstrasse;Rütistrasse;Scheitlinsbüchelweg;Sonderstrasse;Speicherstrasse;Spiltrücklistrasse;Tetznerstrasse;Wildeggstrasse;Bitzistrasse;Brandstrasse;Buchsteig;Demutstrasse;Flüelistrasse;Gottfried-Keller-Strasse;Hasenwäldliweg;Herbrigstrasse;Kammelenbergstrasse;Kreuzhofweg;Meienbergstrasse;Melonenstrasse;Möslenstrasse;Mühlensteg;Mühlentreppe;Obere Wildeggstrasse;Ringelbergstrasse;Rotachstrasse;Schochengasse;Sonderweg;Stueleggweg;Teufener Strasse 1-88;Wassergasse;Wiesenstrasse;Felsenstrasse;Fluhstrasse;Folchartstrasse;Georgshof;Haldenhof;Haldenstrasse;Harfenbergstrasse;Hebelstrasse;Huebstrasse;Klusstrasse;Leestrasse;Mühlenweg;St.Georgen-Strasse;Wenigerstrasse;Wiesenweg;Bachweidstrasse;Bubenbergstrasse;Buchstrasse;Geissbüelweg;Hörlenweg;Kachelweg;Kronbergstrasse;Obere Mühlentreppe;Schäflisbergstrasse;Schokoladenweg;Weiherweidstrasse;Wiesenweidstrasse;Beckenhaldenstrasse;Biserhofstrasse;Dreilindenstrasse;Gellertstrasse;Gessnerstrasse;Gesstreppe;Hallwilweg;Jahnstrasse;Kapellenstrasse;Lochstrasse;Obere Felsenstrasse;Ringelbergweg;Schmidweidliweg;Schneebergstrasse;Tutilostrasse;Wallstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_F_2021.pdf
St. Gallen,F,St.Georgen/Notkersegg,Grüngut,F-Grüngut,2021-07-21,2021-07-21T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Berneggstrasse;Brunnenbergstrasse;Dreilindenhang;Etzelbüntstrasse;Falkenburgstrasse;Gotthardweg;Gotthelfstrasse;Hafnerstrasse;Hallwilstrasse;Hardungstrasse;Mühlenstrasse;Oberbrandstrasse;Rütistrasse;Scheitlinsbüchelweg;Sonderstrasse;Speicherstrasse;Spiltrücklistrasse;Tetznerstrasse;Wildeggstrasse;Bitzistrasse;Brandstrasse;Buchsteig;Demutstrasse;Flüelistrasse;Gottfried-Keller-Strasse;Hasenwäldliweg;Herbrigstrasse;Kammelenbergstrasse;Kreuzhofweg;Meienbergstrasse;Melonenstrasse;Möslenstrasse;Mühlensteg;Mühlentreppe;Obere Wildeggstrasse;Ringelbergstrasse;Rotachstrasse;Schochengasse;Sonderweg;Stueleggweg;Teufener Strasse 1-88;Wassergasse;Wiesenstrasse;Felsenstrasse;Fluhstrasse;Folchartstrasse;Georgshof;Haldenhof;Haldenstrasse;Harfenbergstrasse;Hebelstrasse;Huebstrasse;Klusstrasse;Leestrasse;Mühlenweg;St.Georgen-Strasse;Wenigerstrasse;Wiesenweg;Bachweidstrasse;Bubenbergstrasse;Buchstrasse;Geissbüelweg;Hörlenweg;Kachelweg;Kronbergstrasse;Obere Mühlentreppe;Schäflisbergstrasse;Schokoladenweg;Weiherweidstrasse;Wiesenweidstrasse;Beckenhaldenstrasse;Biserhofstrasse;Dreilindenstrasse;Gellertstrasse;Gessnerstrasse;Gesstreppe;Hallwilweg;Jahnstrasse;Kapellenstrasse;Lochstrasse;Obere Felsenstrasse;Ringelbergweg;Schmidweidliweg;Schneebergstrasse;Tutilostrasse;Wallstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_F_2021.pdf
St. Gallen,F,St.Georgen/Notkersegg,Kehricht,F-Kehricht,2021-09-22,2021-09-22T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Berneggstrasse;Brunnenbergstrasse;Dreilindenhang;Etzelbüntstrasse;Falkenburgstrasse;Gotthardweg;Gotthelfstrasse;Hafnerstrasse;Hallwilstrasse;Hardungstrasse;Mühlenstrasse;Oberbrandstrasse;Rütistrasse;Scheitlinsbüchelweg;Sonderstrasse;Speicherstrasse;Spiltrücklistrasse;Tetznerstrasse;Wildeggstrasse;Bitzistrasse;Brandstrasse;Buchsteig;Demutstrasse;Flüelistrasse;Gottfried-Keller-Strasse;Hasenwäldliweg;Herbrigstrasse;Kammelenbergstrasse;Kreuzhofweg;Meienbergstrasse;Melonenstrasse;Möslenstrasse;Mühlensteg;Mühlentreppe;Obere Wildeggstrasse;Ringelbergstrasse;Rotachstrasse;Schochengasse;Sonderweg;Stueleggweg;Teufener Strasse 1-88;Wassergasse;Wiesenstrasse;Felsenstrasse;Fluhstrasse;Folchartstrasse;Georgshof;Haldenhof;Haldenstrasse;Harfenbergstrasse;Hebelstrasse;Huebstrasse;Klusstrasse;Leestrasse;Mühlenweg;St.Georgen-Strasse;Wenigerstrasse;Wiesenweg;Bachweidstrasse;Bubenbergstrasse;Buchstrasse;Geissbüelweg;Hörlenweg;Kachelweg;Kronbergstrasse;Obere Mühlentreppe;Schäflisbergstrasse;Schokoladenweg;Weiherweidstrasse;Wiesenweidstrasse;Beckenhaldenstrasse;Biserhofstrasse;Dreilindenstrasse;Gellertstrasse;Gessnerstrasse;Gesstreppe;Hallwilweg;Jahnstrasse;Kapellenstrasse;Lochstrasse;Obere Felsenstrasse;Ringelbergweg;Schmidweidliweg;Schneebergstrasse;Tutilostrasse;Wallstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_F_2021.pdf
